id,sentiment
"12039_8",1.0
"11008_4",1.0
"4090_7",1.0
"3051_4",7.550224165457593e-20
"5700_1",8.941851863010342e-37
"3498_10",1.0
"5676_7",0.3707093894481659
"5565_1",1.1396359185961034e-26
"9347_10",0.22380629181861877
"4178_1",0.23218278586864471
"6303_4",1.5948836562529323e-06
"1579_7",4.493395965131776e-16
"5783_9",1.7307867139493283e-08
"4001_8",0.000421561038820073
"11698_2",8.499109055426501e-11
"7029_3",6.818235244351936e-24
"268_3",0.0
"7098_1",1.0
"6608_9",1.0
"1123_1",3.681433622965152e-16
"7523_10",1.841843517980113e-12
"10647_3",4.303659976193581e-21
"12232_8",1.0
"8103_4",2.4642064105385997e-13
"7336_7",1.0
"7049_8",1.0
"9694_3",1.0
"5894_3",1.9189905469795682e-13
"10981_4",5.014367226943745e-25
"10104_10",1.0
"5752_7",1.0
"2622_2",3.451379911962376e-36
"11529_2",2.3096780585677974e-16
"5040_1",5.710578232509533e-09
"1870_8",1.0
"7368_3",1.0664155750067192e-25
"843_1",2.1451145578366955e-19
"4972_8",1.0
"4615_9",1.0
"8191_10",1.0
"6940_10",0.01823791302740574
"4924_4",0.01056931633502245
"10392_2",0.0
"3339_7",1.0
"3594_10",1.0
"10354_7",2.8355499372134663e-12
"6594_10",1.0
"11311_1",4.403106223421408e-17
"4409_10",0.9999998807907104
"1669_4",0.5694479942321777
"7819_1",7.604074473342281e-27
"6704_1",2.656261201389218e-18
"667_10",6.716917061617977e-14
"6444_1",8.976789089842896e-09
"1223_3",1.1516716711161614e-26
"10089_9",1.0
"6699_1",0.0
"814_7",1.0
"2363_10",8.366560916295285e-11
"1697_2",4.229552905826717e-12
"6345_4",2.5648482960117086e-28
"10109_1",2.8346195807881576e-16
"4563_7",1.0
"1924_1",1.784425036672362e-18
"11416_2",3.3722313096924008e-18
"539_7",1.0
"5937_9",1.0
"1912_8",1.0
"4135_3",3.9289363429340085e-10
"4141_7",1.0
"7217_2",8.831237505873852e-15
"5538_3",4.0345835979475844e-34
"2657_10",1.70166003954364e-05
"6279_4",2.595260230009444e-05
"7706_1",4.977215619875108e-21
"10409_10",0.7819859385490417
"6780_1",2.262804213939994e-22
"6251_10",1.0
"12227_1",2.0780617464194986e-19
"1146_10",1.0
"10977_9",1.0
"3857_1",1.9537607106044003e-26
"7622_8",4.0623520138931436e-26
"2548_7",1.0
"8602_9",1.0
"8885_8",1.0
"472_4",7.035460658499915e-09
"11700_9",0.9866327047348022
"10268_3",7.672111038174871e-19
"7569_10",1.0
"475_1",1.5390119325062854e-23
"4719_1",9.89305803173504e-35
"8851_3",5.272155058307659e-19
"6320_10",1.0
"4290_7",5.3288128977620554e-18
"7936_10",1.0
"4616_1",6.130806687843456e-18
"3616_7",1.0
"4849_3",0.9935228824615479
"3689_7",0.9999831914901733
"11224_7",0.9999985694885254
"8893_7",7.351042796699403e-08
"11126_7",1.0
"4816_8",5.0804341609296186e-15
"5895_3",8.084182337116357e-21
"9373_1",1.3553321971195606e-30
"2445_3",0.9997859597206116
"556_1",3.48952467350119e-26
"11855_1",1.0
"11346_8",1.0
"8621_8",0.26121678948402405
"10259_3",9.35871002901515e-33
"2354_3",1.0377722338972189e-20
"8477_10",1.0
"11408_7",1.17538791623539e-15
"8490_1",0.1973426640033722
"175_8",0.009823360480368137
"3376_1",1.3279501719234959e-18
"3888_7",1.0
"11655_2",1.0
"9630_10",0.9560217261314392
"8121_1",0.8575631380081177
"10758_4",0.9688791632652283
"1979_10",1.0
"9702_8",1.0
"1064_1",6.942717495195812e-25
"850_4",1.532877232264529e-12
"1624_1",0.003507019253447652
"5885_10",1.0
"8246_8",0.9995474219322205
"4073_7",1.0
"5116_2",3.546609173845348e-21
"5379_2",0.9999992847442627
"75_1",5.707701736571051e-17
"5895_10",1.0
"10651_9",1.0
"1776_7",0.10130001604557037
"8500_1",0.0
"11026_9",0.997117280960083
"12195_1",0.8539373874664307
"1832_7",1.0
"11424_8",1.0
"1744_8",1.0
"9699_1",1.2055949771480612e-12
"11840_10",0.9998242259025574
"8955_1",2.5390727387275547e-07
"1571_4",6.934615725779104e-18
"6434_9",1.0
"7214_10",0.0012402813881635666
"153_4",2.1079817997815553e-06
"3914_1",4.112866731215137e-14
"5005_8",1.0
"8283_4",0.9870769381523132
"8846_1",4.602950453098019e-33
"3708_1",3.099603418377228e-07
"5123_10",1.0
"2868_7",1.0
"6395_10",1.0
"5788_4",1.432852100857751e-11
"2380_8",1.0
"462_7",1.0
"11697_7",1.0
"3577_3",2.691190825743206e-09
"5569_4",1.5600218599559623e-12
"348_1",3.061077681264358e-22
"9194_10",1.0
"1001_4",0.9997137188911438
"6869_4",3.721029657186887e-20
"7182_1",0.008991961367428303
"2089_4",2.8977184136545285e-36
"3496_1",0.05218052119016647
"938_1",6.760569209486589e-13
"10325_9",1.0
"786_10",1.0
"4562_9",1.0
"2566_9",1.0
"10732_3",0.9925063252449036
"7621_1",1.4747193095506173e-19
"11747_10",1.0
"11271_4",0.268846720457077
"9057_10",1.0
"12374_3",1.3409257462271371e-14
"9130_9",1.0
"9735_3",0.5534764528274536
"4305_7",1.0
"10477_9",1.0
"5498_9",1.0
"4452_8",1.0
"7993_1",2.5667767911130568e-09
"3245_9",1.0
"11289_10",1.2210077053347132e-30
"2678_10",1.0
"6836_1",1.2709554006966329e-30
"10936_3",1.8118246560954498e-36
"6870_4",2.534050145186484e-05
"10109_10",1.0
"9907_7",0.1439567655324936
"4801_2",5.4449143968968345e-17
"3684_10",1.0
"12305_9",1.0
"530_10",1.0
"10977_2",0.0020329344552010298
"9819_10",0.9999992847442627
"5057_1",3.078582324083215e-31
"8703_10",1.0
"8997_2",0.0
"5766_7",7.64364960215147e-10
"9436_8",1.0
"39_9",1.0
"6052_4",2.6352681846232348e-18
"9748_9",0.9858013987541199
"8395_1",2.166221243727003e-36
"688_7",0.00409348588436842
"4688_3",1.301489027660807e-09
"6287_3",6.226334054474449e-17
"1945_8",0.9999881982803345
"11830_2",1.8370479407975129e-19
"4042_2",0.0
"10160_3",2.9006888801519737e-24
"2069_4",1.0
"11039_1",7.252406537215213e-25
"6675_3",0.9999958276748657
"9189_2",3.310334673045645e-09
"3683_10",1.0
"5536_10",1.0
"11089_1",6.326392460632394e-23
"9064_7",0.9999779462814331
"2079_1",7.663296059945424e-07
"648_3",6.929623541651608e-09
"12300_10",1.0
"5755_8",1.0
"3460_1",1.7563526571116274e-24
"151_2",1.496241618511058e-18
"6990_4",2.1544077283663975e-25
"11356_10",1.0
"3062_2",6.557059832954586e-31
"4310_1",2.4842439058480487e-17
"9393_9",0.9895009398460388
"5886_1",1.2072748592746806e-23
"7359_10",1.0
"3210_1",1.9417219297278993e-13
"4689_10",0.9950113296508789
"11111_10",1.0
"1413_3",2.5493093858131033e-07
"2502_8",1.0
"10737_2",9.620768266251079e-14
"6525_10",1.0
"4416_4",1.737601079216007e-30
"1705_4",0.02006634883582592
"1485_10",0.03834186866879463
"4406_9",1.0
"3365_8",1.0
"6825_9",1.0
"9214_1",1.3522699453261122e-11
"8171_1",1.0
"12138_7",4.8681670673789146e-12
"2421_8",1.0
"7727_4",1.0045390770832199e-36
"8236_8",1.0
"4802_8",1.0
"5429_2",2.8716072565615595e-20
"6584_1",1.19753357146553e-14
"5429_8",1.0
"2124_8",1.0
"11670_3",1.877352740074223e-17
"7527_1",4.655640674912666e-20
"11193_3",4.393818623994026e-21
"3647_10",0.9999676942825317
"2084_3",4.1677315963076396e-15
"8481_10",1.0
"2458_8",1.0
"8705_1",2.7217909535788547e-21
"4919_4",7.362393716903171e-07
"1621_1",1.0071080294968884e-17
"6059_1",3.6914415968425374e-11
"4132_1",1.3707019026754086e-11
"10953_9",0.9999996423721313
"6692_8",1.0
"3604_3",6.0218073485884815e-05
"6432_1",1.559833096020924e-10
"10932_8",1.0
"7248_3",0.0012123776832595468
"3837_4",2.781271849112976e-13
"8770_8",1.0
"12067_7",1.0
"7351_1",1.616555479431608e-29
"11556_1",4.539160730238111e-28
"8220_1",0.0002664613421075046
"8008_4",1.232155610181307e-11
"6500_1",4.4376062724097695e-17
"8303_4",2.5764636253636256e-17
"6765_10",1.0
"4701_3",1.0
"8956_1",1.4311597716984217e-17
"11443_8",1.0
"7119_7",0.9999997615814209
"11761_2",1.280784592966322e-11
"9921_9",1.0
"2275_9",0.9999998807907104
"8849_2",5.290948885613989e-13
"2791_3",6.157712024389551e-26
"9105_10",1.0
"1991_7",0.9999954700469971
"41_9",1.0
"9259_1",5.296030308975746e-23
"3785_3",0.4568755030632019
"12335_3",1.3985307936436224e-23
"7020_1",0.0
"9490_4",1.0
"11296_1",1.133441018559306e-25
"7641_2",8.206295359720638e-20
"8163_7",0.9998846054077148
"7342_10",0.9999837875366211
"766_8",1.0
"5399_1",9.340297310500835e-35
"1565_7",1.0
"12_9",1.0
"11574_10",1.0
"8194_8",1.0
"6110_10",0.004880171734839678
"8108_1",1.954616863501878e-27
"3852_4",1.529725124349568e-09
"11474_2",0.0
"11554_10",1.0
"1798_3",1.0
"11814_10",1.0
"5072_9",1.0
"4389_10",0.9999967813491821
"8148_10",0.002679491648450494
"5840_2",2.9654400726219034e-21
"1972_7",4.270194224262336e-13
"10169_3",3.899445003008317e-11
"8651_1",6.325906364542597e-24
"6399_3",7.647743317050108e-26
"8965_1",2.5458864183480756e-11
"8853_1",1.9449140606035807e-31
"2841_9",1.0
"6658_1",1.0
"11515_1",3.6115685442261736e-10
"4474_1",2.9289992740239024e-12
"8221_10",0.9999390840530396
"12204_10",0.9997943043708801
"10671_1",2.227348887124759e-37
"7335_3",0.9899800419807434
"4050_3",0.9999998807907104
"9465_8",1.0
"11620_8",0.9999555349349976
"11998_8",1.0
"11188_2",1.4056615097704679e-14
"6656_1",3.3062553981715587e-22
"3416_4",0.9373906850814819
"11558_9",4.846368710786919e-07
"2752_4",4.988595248898282e-16
"10330_9",0.00031042430782690644
"9323_7",1.0
"12232_4",0.0
"5699_7",1.0
"1020_2",1.2674226113063014e-09
"1161_1",6.798310829211895e-14
"10187_10",1.0
"4585_10",0.9976442456245422
"7570_10",0.9999995231628418
"9752_1",2.7198591152635026e-22
"4956_1",2.9207657057342105e-23
"1355_2",2.31232152928217e-17
"10456_1",2.4999682478984617e-24
"8757_10",1.0
"2286_3",3.3288582194811857e-22
"1297_7",7.384234716745208e-12
"5326_8",1.0
"11535_10",1.0
"4783_10",2.1985829956442404e-19
"4292_2",8.892048958893384e-23
"2856_1",1.0770554878848892e-36
"450_10",1.0
"9611_1",1.0
"2403_1",7.738774031318396e-12
"2037_7",0.9999264478683472
"9580_1",5.180315200808882e-17
"1694_7",1.0
"11385_10",1.0
"493_1",1.049058881383042e-15
"9013_10",1.0
"11235_3",0.9999880790710449
"10793_3",5.3281298881128255e-15
"2197_10",1.0
"1887_2",5.932253386436992e-13
"6617_7",0.9996280670166016
"12028_1",6.454022580929869e-31
"5413_1",4.698492436045962e-14
"1134_1",2.6793129563884577e-06
"1290_2",1.8945510037084862e-13
"12241_8",0.9999780654907227
"965_3",6.242027700926675e-14
"2044_10",1.0
"7782_10",4.81503603807186e-14
"6087_4",1.0
"3600_2",3.272583171565202e-06
"1588_3",4.470279701962454e-09
"10421_8",0.3778930604457855
"3390_10",0.9991617202758789
"6531_1",4.234460872221124e-12
"9792_10",1.0
"3755_9",1.0
"11471_7",1.1846785774594082e-08
"10427_10",1.0
"4011_3",0.13997086882591248
"8784_7",1.7154485133430964e-19
"10714_9",1.0
"6031_9",2.572178914306278e-08
"8130_10",1.0
"4772_9",5.377097669320543e-21
"6599_7",3.991976887940396e-12
"11335_2",4.959324204057598e-21
"6412_1",3.5147751287326725e-33
"998_7",1.0
"9542_10",1.0
"1490_3",3.77534570361604e-06
"4142_10",1.0
"8371_10",1.0
"5457_8",1.0
"5001_8",4.963037554261973e-06
"150_9",2.0237175704096444e-05
"8487_10",1.0
"10024_3",9.893532490531701e-23
"3687_8",1.0
"6171_10",1.0
"5462_8",0.9995958209037781
"1372_4",3.5356821914689363e-09
"7361_8",0.8249075412750244
"1030_9",1.0
"3341_8",2.6248626454616897e-05
"7677_2",1.0811192335378193e-27
"6584_7",1.0
"2372_10",0.26387298107147217
"5898_9",1.0
"7370_7",0.1358548402786255
"3018_9",1.0
"4899_9",1.0
"2385_4",1.875025922370142e-18
"8433_9",0.9999998807907104
"1989_8",9.238226630259305e-05
"10401_7",1.0
"5668_1",3.0991125403898293e-21
"11516_3",2.2067273329342606e-32
"12419_1",2.3267093467781868e-24
"5402_7",1.3377536925429645e-13
"10537_9",1.0
"117_10",1.0
"6756_4",1.0780557602174667e-07
"4051_3",3.771207957470324e-06
"9687_10",1.0
"11011_2",0.0
"8460_8",1.0
"5155_3",1.3022041223109682e-09
"2473_2",0.0
"4074_1",3.1095158105734086e-32
"4730_10",1.0
"5310_2",1.862829867768648e-23
"6630_10",1.0
"4363_1",2.126145766784695e-37
"1022_3",0.9996588230133057
"8247_10",0.00010501377255422994
"7437_10",1.0
"3846_7",1.0
"7298_1",0.0
"11955_4",4.1252135929426004e-08
"9448_10",0.001905964221805334
"142_1",0.0
"2260_3",1.09516211320872e-26
"9012_4",1.5163947571575354e-12
"5321_9",1.0
"527_10",1.0
"2898_3",4.487078694220566e-22
"12302_9",1.0
"1463_4",1.0
"5278_1",1.3740662744027397e-25
"6450_1",5.813016170365319e-26
"9704_1",6.188772806235046e-26
"2673_2",9.528794939742973e-30
"10175_2",5.699730016062118e-20
"8006_2",1.0
"9492_4",4.06655472175053e-18
"4595_3",0.4423246383666992
"9499_2",1.4389391935765161e-06
"7869_1",1.018088361282886e-27
"4047_10",1.0
"4962_7",1.0
"4052_2",1.865068280797198e-17
"1423_10",1.0
"7376_2",0.30029088258743286
"1067_9",1.0
"3289_1",1.0
"5780_9",1.8135300706489943e-05
"2965_2",3.4571984489605023e-13
"4127_10",1.0
"10156_3",5.170855728759848e-18
"11164_1",1.800136298432041e-18
"1422_10",1.0
"9470_4",2.3945391510378084e-32
"7733_3",2.1285727598296944e-06
"3814_3",3.2810796302129575e-09
"9900_1",2.5309820919991325e-16
"5363_3",0.0
"2878_7",1.0
"11647_2",0.0
"1729_1",9.064328606277205e-13
"2263_1",1.0
"11707_2",0.012941993772983551
"10722_7",1.0
"6321_9",0.9999970197677612
"7339_10",1.0
"8003_9",1.0
"11009_10",0.9999996423721313
"9458_1",2.957035048138483e-14
"10359_1",0.0
"5530_3",2.593865177375838e-35
"3377_9",0.9999978542327881
"2256_9",1.0
"9036_1",2.35429795334101e-31
"7621_7",5.801623625956154e-09
"9992_4",5.454176789498888e-05
"1004_10",1.0
"6339_3",2.083284487258976e-19
"5554_10",1.0
"10128_10",1.0
"4540_10",0.999958872795105
"1410_7",1.0
"7072_1",3.819070096388055e-24
"4324_4",0.00017018448852468282
"9611_7",3.471837814116622e-19
"7571_10",1.0
"11337_1",4.091772492409294e-21
"1169_1",0.01052997075021267
"10881_4",1.5931006537893072e-24
"8782_4",0.8629448413848877
"5357_10",1.0
"9318_7",1.0
"9071_3",1.0
"485_4",0.0006286785937845707
"3164_2",3.2123643528168125e-23
"1343_10",0.000317785277729854
"571_10",1.0
"6749_10",0.9999995231628418
"1945_4",1.5258536394295045e-30
"8132_3",6.798705715971905e-16
"12380_4",4.295887152968874e-35
"11183_4",1.0
"10526_10",1.8546129979165574e-22
"7234_10",1.0
"3054_7",0.9999980926513672
"5217_1",1.6572946696089864e-14
"7106_8",0.9828380346298218
"11043_10",1.0
"8447_2",0.46835044026374817
"9744_10",1.0
"10638_9",1.0
"8778_10",1.0
"3666_9",1.0
"4223_10",1.0
"1642_2",1.9717996422278957e-24
"10541_8",4.85347154608462e-05
"8067_1",2.536890085817817e-22
"11116_10",0.9999969005584717
"8701_1",6.22078354917375e-23
"6422_8",1.0
"9168_1",1.0
"4130_1",0.0
"8492_1",2.185868434710956e-37
"6430_3",3.592009148343528e-33
"9306_8",1.0
"10487_7",0.001374531420879066
"6687_1",0.9999876022338867
"11869_1",2.941380185207329e-14
"9224_10",0.9999511241912842
"1625_9",1.0
"8651_7",1.0
"3702_4",7.819435937776052e-18
"4470_7",1.0
"31_4",2.3702760046490991e-23
"11316_10",1.0
"5961_8",1.0
"4428_2",2.5584953151635934e-29
"2540_4",3.415334334788689e-11
"4855_2",1.0
"9997_2",1.9068042563332554e-28
"12214_2",6.164442822864658e-08
"12383_2",4.437027355654894e-26
"12344_4",1.0
"8147_10",1.0
"2019_10",1.0
"8161_3",3.2817350749102407e-25
"7312_10",0.11345720291137695
"9310_8",7.038164471259538e-15
"11966_1",5.0750389026218346e-34
"8962_1",1.0256162784208237e-18
"5661_4",1.829521622860478e-28
"5765_4",4.569396921326057e-25
"10934_8",0.9999998807907104
"5801_9",1.0
"190_2",0.004677067510783672
"880_8",0.9999997615814209
"10677_10",0.9996854066848755
"10520_10",1.0
"6697_7",2.4304511528350226e-11
"11582_1",1.2685794385538672e-19
"1986_1",4.282609919480752e-31
"6021_4",1.9460539988358505e-06
"7220_8",0.0007774474797770381
"5870_1",1.0254139324270975e-31
"1459_7",1.0
"1733_8",1.0
"7060_9",1.0
"5249_9",0.9553074240684509
"8845_9",1.0
"10133_8",1.0
"3041_9",1.0
"11504_1",0.9972207546234131
"6261_8",1.0
"2942_10",1.0
"5522_10",1.0
"4260_8",1.0
"1600_2",3.9109209567394464e-31
"1698_10",1.0
"5823_10",1.0
"2413_9",1.0
"7316_9",5.6142884119481096e-08
"5963_2",0.0
"9960_10",1.0
"6014_9",1.0
"2357_4",3.353870349845356e-12
"9788_10",1.0
"8100_2",4.1641489670336753e-26
"4099_9",7.298435207303555e-07
"10894_2",0.0
"7940_1",0.7310841083526611
"3605_4",3.994878738922125e-08
"11270_3",5.53487377458195e-12
"2306_8",1.0
"3825_10",1.0
"161_7",2.8249583759313343e-16
"12121_9",1.0
"7916_10",1.0
"10598_4",1.0
"3484_10",1.0
"8967_1",4.583994595161946e-24
"4005_2",1.0
"10355_4",0.05070793628692627
"5215_10",1.0
"943_3",3.1343728372182637e-38
"11786_10",1.0
"5938_2",3.5300180662535324e-15
"998_2",1.491462420233347e-08
"4333_4",1.6346261791732396e-28
"6606_9",3.744689891505004e-08
"5251_2",1.7336802030498966e-24
"4152_4",1.3572305172099286e-12
"3148_2",3.5169495049558464e-07
"3344_7",1.7065657686998748e-07
"9832_3",5.039010098073504e-09
"2689_3",5.744312137068164e-09
"3400_10",0.9999977350234985
"4000_4",1.4253116823158542e-20
"3934_3",0.001843885751441121
"9014_9",0.003112542675808072
"2339_9",1.0
"8833_1",2.0003503298227088e-09
"10197_8",1.0
"8811_1",1.0
"1805_7",1.0
"2238_7",1.0
"2487_9",1.0
"1737_1",2.6866628684653874e-31
"4085_2",1.217558498467497e-08
"5665_10",1.0
"9721_4",5.299418621104677e-18
"10577_9",2.1997619281948367e-15
"8892_7",0.9368568658828735
"4503_10",1.0
"9348_3",3.8990465118054793e-17
"10382_10",0.04746543988585472
"8339_3",5.3418752347350895e-27
"5199_10",1.0
"1897_1",1.7384634304756084e-37
"3578_9",1.0
"9192_7",0.9999945163726807
"12154_2",2.2085984888075096e-23
"5089_2",0.0
"8988_7",7.0335813793022245e-28
"10170_8",0.9999816417694092
"6690_8",1.0
"2549_2",1.744142677506666e-11
"6546_3",2.17645867313505e-29
"5283_2",2.1631136713323118e-31
"8131_9",1.0
"4745_8",1.0
"7251_1",3.5345119613339193e-06
"1829_8",1.0
"11922_9",1.0
"10322_1",7.024423926601409e-32
"3163_4",4.2914863286266924e-14
"11849_9",1.0
"11809_10",0.9968949556350708
"1275_3",2.019731851519513e-15
"11694_4",0.05320816487073898
"12112_8",0.001037366222590208
"11212_4",1.0
"5124_10",1.0
"5362_2",8.583306673022548e-21
"2680_9",1.0
"11181_4",1.0
"4345_1",4.0280853407718755e-23
"8916_7",1.0
"10042_8",0.9999986886978149
"10324_8",1.0
"4425_3",1.0
"9133_3",4.648287153367911e-23
"11028_10",1.0
"1941_7",7.423025735753264e-12
"10142_3",2.0597064558088123e-25
"4572_1",3.2559944973505604e-27
"10512_1",0.0
"7180_7",1.7101184357493082e-10
"3948_1",7.374115356494534e-27
"1238_4",7.127148177188403e-11
"5269_9",0.5441696047782898
"12346_8",1.1087213083376107e-21
"11481_4",0.9998615980148315
"1943_3",0.0
"4742_1",2.84057742687731e-28
"2433_1",0.0007164200651459396
"4422_3",3.301052652242347e-21
"342_1",5.90688285760688e-17
"736_8",1.0
"3036_10",2.0630608224374292e-13
"9336_7",1.0
"9205_1",0.0
"9923_8",0.0002493266365490854
"8875_2",3.1706181492568786e-23
"2023_7",1.0
"4102_1",1.1280614842235082e-07
"11345_1",0.0
"6736_9",1.0
"7839_8",1.0
"8572_10",0.9999995231628418
"7211_1",0.0
"6666_2",0.0
"1978_7",1.0
"3156_1",3.0827645001312053e-17
"3333_7",1.0
"3720_4",0.9731553792953491
"1450_3",1.0
"8563_10",9.371046161277263e-08
"9087_9",1.0
"6843_10",1.0
"3485_7",1.0
"4259_10",1.0
"10186_10",1.0
"3312_3",1.6304544520062692e-12
"7624_4",1.3275911341786173e-17
"7930_3",1.1662291017207993e-20
"8407_10",1.0
"1771_4",1.0
"11919_4",7.356295256349854e-29
"425_2",2.0606204612240832e-15
"11795_2",8.101326011600546e-26
"6767_1",6.204271819525035e-21
"2996_9",1.0
"990_1",5.136272515572579e-34
"3757_3",0.003273735521361232
"2981_2",0.999941349029541
"10277_2",0.0020788367837667465
"662_9",0.017731573432683945
"5311_3",0.9999938011169434
"3796_10",0.9549936652183533
"3846_1",6.09277074781127e-36
"5651_2",7.011068665083977e-31
"6649_3",1.1573859073676442e-30
"10779_2",9.523045329737356e-13
"4548_10",1.0
"7275_10",1.0
"1605_9",1.0
"3580_4",5.0790566413496037e-23
"5712_2",6.823268866410166e-28
"5287_10",1.0
"3230_9",1.0
"7936_1",4.311594629479107e-22
"9983_3",0.0
"9959_7",0.9999713897705078
"5739_4",9.39511946532882e-19
"4308_10",1.0
"4854_8",1.4996039965353702e-07
"8620_7",1.0
"7923_9",1.0
"11686_10",1.0
"8253_1",1.0
"11030_4",1.0
"3995_9",1.0
"10763_9",1.0
"6780_8",1.0
"10895_1",6.610907394258194e-16
"11778_1",0.0002338709746254608
"8512_10",1.0
"1061_1",0.0
"10584_3",1.8114081274339975e-23
"212_4",0.00019327379413880408
"1908_2",2.5287214271079894e-33
"10958_1",5.188904026902583e-30
"980_7",1.0649196156009566e-06
"2686_10",1.0
"2088_1",1.5347956466935792e-13
"6075_1",1.8802761315241983e-33
"9782_10",1.0
"9180_3",4.3891311727563346e-27
"2478_3",8.519859554502256e-28
"1634_2",4.4324497609896486e-23
"6810_8",1.0
"2562_10",0.9999979734420776
"3841_7",1.0
"5387_1",1.9507989379721023e-31
"9047_7",0.9999796152114868
"4962_4",9.820967534324154e-06
"8597_8",1.0
"1515_1",3.236399258548342e-30
"1974_1",6.515234966114614e-12
"9935_3",1.0
"2404_4",0.0010515413014218211
"8638_1",0.0
"8720_1",6.096129157029395e-10
"11411_2",0.0025961045175790787
"7676_3",2.877843314763595e-07
"11756_9",1.0
"4195_1",0.0
"11787_10",9.739737834024709e-06
"11838_1",0.15518498420715332
"11748_1",9.773123286313662e-23
"7309_3",1.0
"502_4",0.26468050479888916
"1239_10",0.9558947086334229
"8925_4",0.09695712476968765
"4242_1",3.3636029854141377e-15
"2112_2",0.0
"6359_8",1.0
"8034_9",1.0
"807_3",4.335480298323091e-06
"7852_4",6.403403740411207e-13
"8014_10",1.0
"4823_8",1.0
"8448_10",0.9733409881591797
"3564_8",8.745292348066869e-07
"858_4",1.0
"8529_7",0.9987552165985107
"6515_3",1.8995772569874227e-24
"2646_10",1.0
"4278_1",2.5864921844392062e-14
"5641_7",1.8137935597906107e-08
"5382_4",3.9644520336244037e-25
"3300_8",1.0
"4849_9",1.0
"12013_1",2.193939256999743e-21
"107_4",8.561534059481346e-08
"10046_10",3.2806624972181453e-07
"9141_10",1.0
"10297_10",1.0
"634_10",1.0
"438_2",1.550436718389392e-05
"11794_8",1.0
"3937_4",1.0
"3602_4",0.00019482430070638657
"11851_1",4.752403289752984e-31
"8690_7",1.0
"2697_2",1.0
"805_10",1.0
"7572_1",1.1152112228286533e-21
"10553_1",9.970931056665252e-17
"5246_2",0.5097426772117615
"2064_8",0.002759138587862253
"11856_1",5.0129089247674674e-12
"9026_7",1.0
"4449_7",1.0
"8579_10",1.0
"8503_7",6.812863051486318e-10
"5734_1",1.1274778798541147e-16
"11507_1",1.6714227220952217e-31
"7956_10",2.5238207432110945e-22
"11245_2",2.3862796258333178e-23
"6142_2",0.9999997615814209
"10657_1",1.692191914407481e-21
"7992_1",7.286103826294199e-16
"11347_9",1.0
"5278_8",0.9999998807907104
"6362_10",0.9994626641273499
"10214_2",4.441272053187504e-21
"9184_7",1.0
"2666_10",1.0
"7527_7",1.0
"2001_1",0.9979996085166931
"12000_4",7.252707462379604e-11
"10302_3",1.0
"7160_10",1.0
"2757_10",1.0
"3792_3",1.387999199083112e-12
"6199_1",0.0
"10467_3",2.899709494701074e-28
"531_10",1.0
"8193_9",1.0
"248_7",1.0
"187_1",2.49471788553615e-25
"5193_8",1.0
"5138_8",1.0
"8467_1",6.09632005572463e-16
"11029_8",0.9988316893577576
"667_4",1.0177355694356732e-26
"3714_1",3.9937872034249572e-28
"8102_4",1.0
"9195_4",1.8382615757029097e-33
"1432_3",1.6209346763166355e-35
"9095_10",0.7908697128295898
"11510_2",4.630441677376398e-18
"5644_1",6.169096808915364e-13
"2556_8",0.9811602234840393
"11887_2",6.754272485141313e-15
"5374_1",1.1599648080119726e-19
"5356_3",0.0018366911681368947
"10209_1",0.6662549376487732
"2001_8",0.9664812684059143
"6088_1",0.13489001989364624
"6140_4",6.215182636746681e-24
"11494_4",0.9993742108345032
"11631_7",4.5042000351713796e-08
"4818_1",2.6548006459847784e-08
"10914_1",3.323752888620235e-32
"4472_8",1.0
"8735_9",1.0
"11190_1",1.2530580496963238e-28
"462_4",8.56331271692673e-31
"6566_4",2.3036481683282758e-18
"4598_4",1.0
"11566_1",1.2618514874934847e-19
"2560_3",8.668240705902441e-19
"11969_4",6.124992120989188e-16
"8765_1",1.4987406116905104e-37
"9957_10",6.166844812582895e-11
"5210_10",1.0
"5007_10",2.1984312752465485e-06
"10290_10",0.9746866822242737
"10319_1",1.7952079221121978e-23
"1848_2",0.0
"1319_3",1.1163555058146812e-07
"11248_10",1.0
"379_1",4.003848957347092e-31
"3469_10",1.0
"437_2",1.1268391486919362e-20
"3648_1",0.12063141167163849
"8834_1",2.586405559552219e-20
"3316_1",4.2160350265533554e-17
"9563_2",0.9996235370635986
"4500_9",1.0
"6226_3",1.0095592998328505e-15
"5653_3",8.34552847663872e-05
"5415_2",2.798347588334936e-24
"6725_4",2.6684735994216197e-22
"9462_10",1.0
"3471_3",0.9999998807907104
"7259_2",1.597739944772912e-22
"8181_3",5.528777876560127e-26
"10749_1",2.238772594864713e-06
"12283_1",2.5793382457815813e-37
"402_1",0.0
"8024_10",1.0
"11114_1",0.0
"461_1",0.0
"10025_2",0.0
"3358_4",1.0
"2022_1",1.2332472072498027e-25
"12493_7",1.0
"4131_9",1.0
"9852_4",2.807022464517711e-21
"7122_1",1.1835112990311667e-26
"1994_10",0.9984220266342163
"10723_9",1.0
"3900_8",1.0
"7741_10",1.0
"4287_9",0.9999791383743286
"10195_10",1.0
"10941_3",1.6130570234667604e-21
"1615_1",8.975063747751477e-12
"12337_3",3.2691904608839964e-25
"2259_2",0.15710966289043427
"6179_10",1.0
"138_8",1.0
"6482_3",7.015905461845232e-14
"10362_4",6.065195077378493e-37
"1341_10",1.0
"8299_8",1.0
"7839_2",2.5351016522858178e-36
